"id","spanning","ko","basePerc","contigID"
"contig00174","True","K02906","0.6979166666666666","K02906:contig00174"
"contig00175","True","K02906","0.6875","K02906:contig00175"
"contig00176","True","K02906","0.6979166666666666","K02906:contig00176"
"contig00177","True","K02906","0.7083333333333334","K02906:contig00177"
"contig00178","True","K02906","0.6979166666666666","K02906:contig00178"
"contig00179","True","K02906","0.6875","K02906:contig00179"
"contig00180","True","K02906","0.6979166666666666","K02906:contig00180"
"contig00181","True","K02906","0.6979166666666666","K02906:contig00181"
"contig00182","True","K02906","0.6979166666666666","K02906:contig00182"
"contig00183","True","K02906","0.6770833333333334","K02906:contig00183"
"contig00184","True","K02906","0.6875","K02906:contig00184"
"contig00185","True","K02906","0.6875","K02906:contig00185"
"contig00186","True","K02906","0.6979166666666666","K02906:contig00186"
"contig00187","True","K02906","0.6979166666666666","K02906:contig00187"
"contig00188","True","K02906","0.6875","K02906:contig00188"
"contig00189","True","K02906","0.6770833333333334","K02906:contig00189"
"contig00190","True","K02906","0.6770833333333334","K02906:contig00190"
"contig00191","True","K02906","0.6875","K02906:contig00191"
"contig00192","True","K02906","0.7083333333333334","K02906:contig00192"
"contig00193","True","K02906","0.6875","K02906:contig00193"
"contig00194","True","K02906","0.6979166666666666","K02906:contig00194"
"contig00195","True","K02906","0.6979166666666666","K02906:contig00195"
"contig00196","True","K02906","0.6875","K02906:contig00196"
"contig00197","True","K02906","0.6979166666666666","K02906:contig00197"
"contig00198","True","K02906","0.7083333333333334","K02906:contig00198"
"contig00199","True","K02906","0.6770833333333334","K02906:contig00199"
"contig00200","True","K02906","0.6979166666666666","K02906:contig00200"
"contig00202","True","K02906","0.6979166666666666","K02906:contig00202"
"contig00203","True","K02906","0.6979166666666666","K02906:contig00203"
"contig00204","True","K02906","0.6875","K02906:contig00204"
"contig00205","True","K02906","0.5763888888888888","K02906:contig00205"
"contig00206","True","K02906","0.6979166666666666","K02906:contig00206"
"contig00207","True","K02906","0.6979166666666666","K02906:contig00207"
"contig00208","True","K02906","0.5347222222222222","K02906:contig00208"
"contig00209","True","K02906","0.4097222222222222","K02906:contig00209"
"contig00211","True","K02906","0.4201388888888889","K02906:contig00211"
"contig00212","True","K02906","0.4201388888888889","K02906:contig00212"
"contig00213","True","K02906","0.4722222222222222","K02906:contig00213"
"contig00214","True","K02906","0.4409722222222222","K02906:contig00214"
"contig00215","True","K02906","0.5034722222222222","K02906:contig00215"
"contig00218","True","K02906","0.4930555555555556","K02906:contig00218"
"contig00219","True","K02906","0.6979166666666666","K02906:contig00219"
"contig00220","True","K02906","0.3680555555555556","K02906:contig00220"
"contig00222","True","K02906","0.6979166666666666","K02906:contig00222"
"contig00224","True","K02906","0.6979166666666666","K02906:contig00224"
"contig00225","True","K02906","0.6875","K02906:contig00225"
"contig00226","True","K02906","0.3576388888888889","K02906:contig00226"
"contig00227","True","K02906","0.3784722222222222","K02906:contig00227"
"contig00230","True","K02906","0.6979166666666666","K02906:contig00230"
"contig00231","True","K02906","0.6979166666666666","K02906:contig00231"
"contig00232","True","K02906","0.7083333333333334","K02906:contig00232"
"contig00233","True","K02906","0.6979166666666666","K02906:contig00233"
"contig00234","True","K02906","0.6979166666666666","K02906:contig00234"
"contig00237","True","K02906","0.6979166666666666","K02906:contig00237"
"contig00239","True","K02906","0.6770833333333334","K02906:contig00239"
"contig00240","True","K02906","0.6979166666666666","K02906:contig00240"
"contig00241","True","K02906","0.6875","K02906:contig00241"
"contig00242","True","K02906","0.8645833333333334","K02906:contig00242"
"contig00244","True","K02906","0.7083333333333334","K02906:contig00244"
"contig00245","True","K02906","0.6979166666666666","K02906:contig00245"
"contig00246","True","K02906","0.7083333333333334","K02906:contig00246"
"contig00247","True","K02906","0.6979166666666666","K02906:contig00247"
"contig00248","True","K02906","0.6979166666666666","K02906:contig00248"
"contig00250","True","K02906","0.7083333333333334","K02906:contig00250"
"contig00251","True","K02906","0.6979166666666666","K02906:contig00251"
"contig00252","True","K02906","0.6979166666666666","K02906:contig00252"
"contig00253","True","K02906","0.6770833333333334","K02906:contig00253"
"contig00255","True","K02906","0.6875","K02906:contig00255"
"contig00256","True","K02906","0.6979166666666666","K02906:contig00256"
"contig00259","True","K02906","0.7083333333333334","K02906:contig00259"
"contig00261","True","K02906","0.6979166666666666","K02906:contig00261"
"contig00265","True","K02906","0.6979166666666666","K02906:contig00265"
"contig00266","True","K02906","0.6875","K02906:contig00266"
"contig00267","True","K02906","0.6979166666666666","K02906:contig00267"
"contig00269","True","K02906","0.7083333333333334","K02906:contig00269"
"contig00270","True","K02906","0.6979166666666666","K02906:contig00270"
"contig00271","True","K02906","0.6979166666666666","K02906:contig00271"
"contig00272","True","K02906","0.6979166666666666","K02906:contig00272"
"contig00273","True","K02906","0.6979166666666666","K02906:contig00273"
"contig00274","True","K02906","0.6979166666666666","K02906:contig00274"
"contig00275","True","K02906","0.6875","K02906:contig00275"
"contig00276","True","K02906","0.6979166666666666","K02906:contig00276"
"contig00277","True","K02906","0.6979166666666666","K02906:contig00277"
"contig00278","True","K02906","0.6979166666666666","K02906:contig00278"
"contig00279","True","K02906","0.6979166666666666","K02906:contig00279"
"contig00280","True","K02906","0.6979166666666666","K02906:contig00280"
"contig00281","True","K02906","0.6979166666666666","K02906:contig00281"
"contig00282","True","K02906","0.6979166666666666","K02906:contig00282"
"contig00283","True","K02906","0.6875","K02906:contig00283"
"contig00284","True","K02906","0.6979166666666666","K02906:contig00284"
"contig00285","True","K02906","0.6979166666666666","K02906:contig00285"
"contig00286","True","K02906","0.6979166666666666","K02906:contig00286"
"contig00287","True","K02906","0.6979166666666666","K02906:contig00287"
"contig00288","True","K02906","0.6979166666666666","K02906:contig00288"
"contig00289","True","K02906","0.6770833333333334","K02906:contig00289"
"contig00290","True","K02906","0.6875","K02906:contig00290"
"contig00291","True","K02906","0.6979166666666666","K02906:contig00291"
"contig00292","True","K02906","0.6875","K02906:contig00292"
"contig00293","True","K02906","0.6979166666666666","K02906:contig00293"
"contig00294","True","K02906","0.7083333333333334","K02906:contig00294"
"contig00295","True","K02906","0.6875","K02906:contig00295"
"contig00296","True","K02906","0.6875","K02906:contig00296"
"contig00297","True","K02906","0.6979166666666666","K02906:contig00297"
"contig00298","True","K02906","0.6979166666666666","K02906:contig00298"
"contig00299","True","K02906","0.6875","K02906:contig00299"
"contig00300","True","K02906","0.6979166666666666","K02906:contig00300"
"contig00301","True","K02906","0.6875","K02906:contig00301"
"contig00303","True","K02906","0.6979166666666666","K02906:contig00303"
"contig00304","True","K02906","0.7083333333333334","K02906:contig00304"
"contig00305","True","K02906","0.6875","K02906:contig00305"
"contig00306","True","K02906","0.6979166666666666","K02906:contig00306"
"contig00307","True","K02906","0.7083333333333334","K02906:contig00307"
"contig00308","True","K02906","0.6979166666666666","K02906:contig00308"
"contig00309","True","K02906","0.6979166666666666","K02906:contig00309"
"contig00310","True","K02906","0.6979166666666666","K02906:contig00310"
"contig00312","True","K02906","0.6770833333333334","K02906:contig00312"
"contig00313","True","K02906","0.6875","K02906:contig00313"
"contig00314","True","K02906","0.6979166666666666","K02906:contig00314"
"contig00315","True","K02906","0.6875","K02906:contig00315"
"contig00318","True","K02906","0.7083333333333334","K02906:contig00318"
"contig00320","True","K02906","0.7083333333333334","K02906:contig00320"
"contig00321","True","K02906","0.6979166666666666","K02906:contig00321"
"contig00322","True","K02906","0.6875","K02906:contig00322"
"contig00323","True","K02906","0.6979166666666666","K02906:contig00323"
"contig00324","True","K02906","0.6979166666666666","K02906:contig00324"
"contig00326","True","K02906","0.7083333333333334","K02906:contig00326"
"contig00327","True","K02906","0.6979166666666666","K02906:contig00327"
"contig00329","True","K02906","0.6979166666666666","K02906:contig00329"
"contig00330","True","K02906","0.6875","K02906:contig00330"
"contig00331","True","K02906","0.6979166666666666","K02906:contig00331"
"contig00332","True","K02906","0.6875","K02906:contig00332"
"contig00334","True","K02906","0.6979166666666666","K02906:contig00334"
"contig00336","True","K02906","0.6875","K02906:contig00336"
"contig00337","True","K02906","0.6770833333333334","K02906:contig00337"
"contig00340","True","K02906","0.6979166666666666","K02906:contig00340"
"contig00342","True","K02906","0.6979166666666666","K02906:contig00342"
"contig00345","True","K02906","0.7083333333333334","K02906:contig00345"
"contig00348","True","K02906","0.6979166666666666","K02906:contig00348"
"contig00351","True","K02906","0.6979166666666666","K02906:contig00351"
"contig00353","True","K02906","0.4201388888888889","K02906:contig00353"
"contig00355","True","K02906","0.4305555555555556","K02906:contig00355"
"contig00357","True","K02906","0.4409722222222222","K02906:contig00357"
"contig00360","False","K02906","0.5902777777777778","K02906:contig00360"
"contig00361","False","K02906","0.6215277777777778","K02906:contig00361"
"contig00362","True","K02906","0.6979166666666666","K02906:contig00362"
"contig00363","True","K02906","0.6979166666666666","K02906:contig00363"
"contig00365","False","K02906","0.6215277777777778","K02906:contig00365"
"contig00366","True","K02906","0.6284722222222222","K02906:contig00366"
"contig00367","True","K02906","0.6979166666666666","K02906:contig00367"
"contig00371","False","K02906","0.6215277777777778","K02906:contig00371"
"contig00372","False","K02906","0.6006944444444444","K02906:contig00372"
"contig00373","True","K02906","0.6875","K02906:contig00373"
"contig00375","True","K02906","0.7083333333333334","K02906:contig00375"
"contig00378","True","K02906","0.6875","K02906:contig00378"
"contig00379","False","K02906","0.4965277777777778","K02906:contig00379"
"contig00381","True","K02906","0.6979166666666666","K02906:contig00381"
"contig00384","True","K02906","0.6979166666666666","K02906:contig00384"
"contig00387","True","K02906","0.4409722222222222","K02906:contig00387"
"contig00388","True","K02906","0.3472222222222222","K02906:contig00388"
"contig00393","True","K02906","0.6979166666666666","K02906:contig00393"
"contig00395","False","K02906","0.6736111111111112","K02906:contig00395"
"contig00397","True","K02906","0.6979166666666666","K02906:contig00397"
"contig00398","True","K02906","0.5659722222222222","K02906:contig00398"
"contig00400","True","K02906","0.7083333333333334","K02906:contig00400"
"contig00401","False","K02906","0.5694444444444444","K02906:contig00401"
"contig00408","True","K02906","0.6979166666666666","K02906:contig00408"
"contig00409","True","K02906","0.6979166666666666","K02906:contig00409"
"contig00414","True","K02906","0.6875","K02906:contig00414"
"contig00418","True","K02906","0.6979166666666666","K02906:contig00418"
"contig00419","False","K02906","0.5902777777777778","K02906:contig00419"
"contig00421","True","K02906","0.6597222222222222","K02906:contig00421"
"contig00422","True","K02906","0.4722222222222222","K02906:contig00422"
"contig00426","True","K02906","0.4201388888888889","K02906:contig00426"
"contig00429","True","K02906","0.4826388888888889","K02906:contig00429"
"contig00431","False","K02906","0.6527777777777778","K02906:contig00431"
"contig00433","True","K02906","0.4930555555555556","K02906:contig00433"
"contig00434","True","K02906","0.4201388888888889","K02906:contig00434"
"contig00446","False","K02906","0.6006944444444444","K02906:contig00446"
"contig00457","True","K02906","0.6979166666666666","K02906:contig00457"
"contig00459","False","K02906","0.6736111111111112","K02906:contig00459"
"contig00463","True","K02906","0.5347222222222222","K02906:contig00463"
"contig00464","True","K02906","0.4618055555555556","K02906:contig00464"
"contig00467","False","K02906","0.6319444444444444","K02906:contig00467"
"contig00468","True","K02906","0.4409722222222222","K02906:contig00468"
"contig00471","False","K02906","0.6423611111111112","K02906:contig00471"
"contig00474","False","K02906","0.5381944444444444","K02906:contig00474"
"contig00476","False","K02906","0.5381944444444444","K02906:contig00476"
"contig00486","False","K02906","0.6423611111111112","K02906:contig00486"
"contig00493","True","K02906","0.5034722222222222","K02906:contig00493"
"contig00494","True","K02906","0.4513888888888889","K02906:contig00494"
"contig00495","True","K02906","0.3472222222222222","K02906:contig00495"
"contig00496","False","K02906","0.5173611111111112","K02906:contig00496"
"contig00500","False","K02906","0.4236111111111111","K02906:contig00500"
"contig00508","True","K02906","0.4930555555555556","K02906:contig00508"
"contig00511","False","K02906","0.5486111111111112","K02906:contig00511"
"contig00515","False","K02906","0.5173611111111112","K02906:contig00515"
"contig00521","False","K02906","0.3819444444444444","K02906:contig00521"
"contig00522","True","K02906","0.4201388888888889","K02906:contig00522"
"contig00524","False","K02906","0.5069444444444444","K02906:contig00524"
"contig00526","False","K02906","0.3923611111111111","K02906:contig00526"
"contig00529","False","K02906","0.3715277777777778","K02906:contig00529"
"contig00532","True","K02906","0.3993055555555556","K02906:contig00532"
"contig00534","False","K02906","0.3715277777777778","K02906:contig00534"
"contig00542","False","K02906","0.3506944444444444","K02906:contig00542"
"contig00543","False","K02906","0.3715277777777778","K02906:contig00543"
"contig00550","False","K02906","0.3819444444444444","K02906:contig00550"
"contig00551","True","K02906","0.4201388888888889","K02906:contig00551"
"contig00556","True","K02906","0.4201388888888889","K02906:contig00556"
"contig00560","True","K02906","0.5034722222222222","K02906:contig00560"
"contig00561","True","K02906","0.4305555555555556","K02906:contig00561"
"contig00571","False","K02906","0.3611111111111111","K02906:contig00571"
"contig00576","False","K02906","0.5","K02906:contig00576"
"contig00590","False","K02906","0.4236111111111111","K02906:contig00590"
"contig00605","False","K02906","0.3958333333333333","K02906:contig00605"
"contig00001","True","K02931","0.9305555555555556","K02931:contig00001"
"contig00002","True","K02931","0.9305555555555556","K02931:contig00002"
"contig00004","True","K02931","0.9305555555555556","K02931:contig00004"
"contig00005","True","K02931","0.9305555555555556","K02931:contig00005"
"contig00006","True","K02931","0.9305555555555556","K02931:contig00006"
"contig00007","True","K02931","0.9305555555555556","K02931:contig00007"
"contig00008","True","K02931","0.9305555555555556","K02931:contig00008"
"contig00009","True","K02931","0.9305555555555556","K02931:contig00009"
"contig00010","True","K02931","0.9305555555555556","K02931:contig00010"
"contig00011","True","K02931","0.9305555555555556","K02931:contig00011"
"contig00012","True","K02931","0.9305555555555556","K02931:contig00012"
"contig00013","True","K02931","0.9305555555555556","K02931:contig00013"
"contig00014","True","K02931","0.9305555555555556","K02931:contig00014"
"contig00015","True","K02931","0.9305555555555556","K02931:contig00015"
"contig00016","True","K02931","0.9305555555555556","K02931:contig00016"
"contig00017","True","K02931","0.9166666666666666","K02931:contig00017"
"contig00018","True","K02931","0.9305555555555556","K02931:contig00018"
"contig00019","True","K02931","0.9305555555555556","K02931:contig00019"
"contig00020","True","K02931","0.9305555555555556","K02931:contig00020"
"contig00021","True","K02931","0.9305555555555556","K02931:contig00021"
"contig00022","True","K02931","0.8472222222222222","K02931:contig00022"
"contig00023","True","K02931","0.9305555555555556","K02931:contig00023"
"contig00024","True","K02931","0.9305555555555556","K02931:contig00024"
"contig00025","True","K02931","0.9305555555555556","K02931:contig00025"
"contig00026","True","K02931","0.9166666666666666","K02931:contig00026"
"contig00027","True","K02931","0.9305555555555556","K02931:contig00027"
"contig00028","True","K02931","0.9166666666666666","K02931:contig00028"
"contig00029","True","K02931","0.9305555555555556","K02931:contig00029"
"contig00030","True","K02931","0.9305555555555556","K02931:contig00030"
"contig00031","True","K02931","0.9166666666666666","K02931:contig00031"
"contig00032","True","K02931","0.9305555555555556","K02931:contig00032"
"contig00033","True","K02931","0.9305555555555556","K02931:contig00033"
"contig00034","True","K02931","0.9305555555555556","K02931:contig00034"
"contig00035","True","K02931","0.9305555555555556","K02931:contig00035"
"contig00036","True","K02931","0.9305555555555556","K02931:contig00036"
"contig00037","True","K02931","0.9305555555555556","K02931:contig00037"
"contig00038","True","K02931","0.9305555555555556","K02931:contig00038"
"contig00039","True","K02931","0.9305555555555556","K02931:contig00039"
"contig00040","True","K02931","0.9305555555555556","K02931:contig00040"
"contig00041","True","K02931","0.9305555555555556","K02931:contig00041"
"contig00042","True","K02931","0.9305555555555556","K02931:contig00042"
"contig00043","True","K02931","0.9305555555555556","K02931:contig00043"
"contig00044","True","K02931","0.9305555555555556","K02931:contig00044"
"contig00045","True","K02931","0.9305555555555556","K02931:contig00045"
"contig00046","True","K02931","0.9305555555555556","K02931:contig00046"
"contig00047","True","K02931","0.9305555555555556","K02931:contig00047"
"contig00048","True","K02931","0.9305555555555556","K02931:contig00048"
"contig00049","True","K02931","0.9305555555555556","K02931:contig00049"
"contig00050","True","K02931","0.9305555555555556","K02931:contig00050"
"contig00051","True","K02931","0.9305555555555556","K02931:contig00051"
"contig00052","True","K02931","0.9305555555555556","K02931:contig00052"
"contig00053","True","K02931","0.9166666666666666","K02931:contig00053"
"contig00054","True","K02931","0.9305555555555556","K02931:contig00054"
"contig00055","True","K02931","0.9305555555555556","K02931:contig00055"
"contig00056","True","K02931","0.9305555555555556","K02931:contig00056"
"contig00057","True","K02931","0.9305555555555556","K02931:contig00057"
"contig00058","True","K02931","0.9305555555555556","K02931:contig00058"
"contig00059","True","K02931","0.9305555555555556","K02931:contig00059"
"contig00060","True","K02931","0.9305555555555556","K02931:contig00060"
"contig00061","True","K02931","0.9305555555555556","K02931:contig00061"
"contig00062","True","K02931","0.9305555555555556","K02931:contig00062"
"contig00063","True","K02931","0.9305555555555556","K02931:contig00063"
"contig00064","True","K02931","0.9305555555555556","K02931:contig00064"
"contig00065","True","K02931","0.9305555555555556","K02931:contig00065"
"contig00066","True","K02931","0.9305555555555556","K02931:contig00066"
"contig00067","True","K02931","0.9305555555555556","K02931:contig00067"
"contig00068","True","K02931","0.9305555555555556","K02931:contig00068"
"contig00069","True","K02931","0.9305555555555556","K02931:contig00069"
"contig00070","True","K02931","0.9305555555555556","K02931:contig00070"
"contig00071","True","K02931","0.9305555555555556","K02931:contig00071"
"contig00072","True","K02931","0.9305555555555556","K02931:contig00072"
"contig00073","True","K02931","0.9305555555555556","K02931:contig00073"
"contig00074","True","K02931","0.9305555555555556","K02931:contig00074"
"contig00075","True","K02931","0.9166666666666666","K02931:contig00075"
"contig00076","True","K02931","0.9305555555555556","K02931:contig00076"
"contig00077","True","K02931","0.9305555555555556","K02931:contig00077"
"contig00078","True","K02931","0.9305555555555556","K02931:contig00078"
"contig00079","True","K02931","0.9305555555555556","K02931:contig00079"
"contig00080","True","K02931","0.9305555555555556","K02931:contig00080"
"contig00081","True","K02931","0.9305555555555556","K02931:contig00081"
"contig00082","True","K02931","0.9305555555555556","K02931:contig00082"
"contig00083","True","K02931","0.9305555555555556","K02931:contig00083"
"contig00084","True","K02931","0.9305555555555556","K02931:contig00084"
"contig00085","True","K02931","0.9305555555555556","K02931:contig00085"
"contig00086","True","K02931","0.9305555555555556","K02931:contig00086"
"contig00087","True","K02931","0.9305555555555556","K02931:contig00087"
"contig00088","True","K02931","0.9305555555555556","K02931:contig00088"
"contig00089","True","K02931","0.9305555555555556","K02931:contig00089"
"contig00090","True","K02931","0.9305555555555556","K02931:contig00090"
"contig00091","True","K02931","0.9305555555555556","K02931:contig00091"
"contig00092","True","K02931","0.9305555555555556","K02931:contig00092"
"contig00093","True","K02931","0.9305555555555556","K02931:contig00093"
"contig00094","True","K02931","0.9305555555555556","K02931:contig00094"
"contig00095","True","K02931","0.9305555555555556","K02931:contig00095"
"contig00096","True","K02931","0.9305555555555556","K02931:contig00096"
"contig00097","True","K02931","0.9305555555555556","K02931:contig00097"
"contig00098","True","K02931","0.9305555555555556","K02931:contig00098"
"contig00099","True","K02931","0.9305555555555556","K02931:contig00099"
"contig00100","True","K02931","0.9305555555555556","K02931:contig00100"
"contig00101","True","K02931","0.9305555555555556","K02931:contig00101"
"contig00102","True","K02931","0.9305555555555556","K02931:contig00102"
"contig00103","True","K02931","0.9305555555555556","K02931:contig00103"
"contig00104","True","K02931","0.9166666666666666","K02931:contig00104"
"contig00105","True","K02931","0.9305555555555556","K02931:contig00105"
"contig00106","True","K02931","0.9305555555555556","K02931:contig00106"
"contig00107","True","K02931","0.9305555555555556","K02931:contig00107"
"contig00108","True","K02931","0.9305555555555556","K02931:contig00108"
"contig00109","True","K02931","0.9305555555555556","K02931:contig00109"
"contig00110","True","K02931","0.9305555555555556","K02931:contig00110"
"contig00111","True","K02931","0.9305555555555556","K02931:contig00111"
"contig00112","True","K02931","0.9305555555555556","K02931:contig00112"
"contig00113","True","K02931","0.9305555555555556","K02931:contig00113"
"contig00114","True","K02931","0.9305555555555556","K02931:contig00114"
"contig00115","True","K02931","0.9305555555555556","K02931:contig00115"
"contig00116","True","K02931","0.9305555555555556","K02931:contig00116"
"contig00117","True","K02931","0.9305555555555556","K02931:contig00117"
"contig00118","True","K02931","0.9305555555555556","K02931:contig00118"
"contig00119","True","K02931","0.9305555555555556","K02931:contig00119"
"contig00120","True","K02931","0.9305555555555556","K02931:contig00120"
"contig00121","True","K02931","0.9305555555555556","K02931:contig00121"
"contig00122","True","K02931","0.9305555555555556","K02931:contig00122"
"contig00123","True","K02931","0.9305555555555556","K02931:contig00123"
"contig00124","True","K02931","0.9305555555555556","K02931:contig00124"
"contig00125","True","K02931","0.9305555555555556","K02931:contig00125"
"contig00126","True","K02931","0.9305555555555556","K02931:contig00126"
"contig00127","True","K02931","0.9166666666666666","K02931:contig00127"
"contig00128","True","K02931","0.9305555555555556","K02931:contig00128"
"contig00129","True","K02931","0.9305555555555556","K02931:contig00129"
"contig00130","True","K02931","0.9305555555555556","K02931:contig00130"
"contig00131","True","K02931","0.9305555555555556","K02931:contig00131"
"contig00132","True","K02931","0.9305555555555556","K02931:contig00132"
"contig00133","True","K02931","0.9305555555555556","K02931:contig00133"
"contig00134","True","K02931","0.9305555555555556","K02931:contig00134"
"contig00135","True","K02931","0.9305555555555556","K02931:contig00135"
"contig00136","True","K02931","0.9305555555555556","K02931:contig00136"
"contig00137","True","K02931","0.9305555555555556","K02931:contig00137"
"contig00138","True","K02931","0.9305555555555556","K02931:contig00138"
"contig00139","True","K02931","0.9305555555555556","K02931:contig00139"
"contig00140","True","K02931","0.9166666666666666","K02931:contig00140"
"contig00141","True","K02931","0.9305555555555556","K02931:contig00141"
"contig00142","True","K02931","0.9305555555555556","K02931:contig00142"
"contig00143","True","K02931","0.9305555555555556","K02931:contig00143"
"contig00144","True","K02931","0.9305555555555556","K02931:contig00144"
"contig00145","True","K02931","0.9305555555555556","K02931:contig00145"
"contig00146","True","K02931","0.9305555555555556","K02931:contig00146"
"contig00147","True","K02931","0.9305555555555556","K02931:contig00147"
"contig00148","True","K02931","0.9305555555555556","K02931:contig00148"
"contig00149","True","K02931","0.9305555555555556","K02931:contig00149"
"contig00150","True","K02931","0.9305555555555556","K02931:contig00150"
"contig00151","True","K02931","0.9166666666666666","K02931:contig00151"
"contig00152","True","K02931","0.9305555555555556","K02931:contig00152"
"contig00153","True","K02931","0.9305555555555556","K02931:contig00153"
"contig00154","True","K02931","0.9305555555555556","K02931:contig00154"
"contig00155","True","K02931","0.9305555555555556","K02931:contig00155"
"contig00156","True","K02931","0.9305555555555556","K02931:contig00156"
"contig00157","True","K02931","0.9305555555555556","K02931:contig00157"
"contig00158","True","K02931","0.9305555555555556","K02931:contig00158"
"contig00159","True","K02931","0.9305555555555556","K02931:contig00159"
"contig00160","True","K02931","0.8472222222222222","K02931:contig00160"
"contig00161","True","K02931","0.9305555555555556","K02931:contig00161"
"contig00162","True","K02931","0.9305555555555556","K02931:contig00162"
"contig00163","True","K02931","0.9305555555555556","K02931:contig00163"
"contig00164","True","K02931","0.9305555555555556","K02931:contig00164"
"contig00165","True","K02931","0.9305555555555556","K02931:contig00165"
"contig00166","True","K02931","0.9305555555555556","K02931:contig00166"
"contig00167","True","K02931","0.9305555555555556","K02931:contig00167"
"contig00168","True","K02931","0.9305555555555556","K02931:contig00168"
"contig00169","True","K02931","0.9305555555555556","K02931:contig00169"
"contig00170","True","K02931","0.9305555555555556","K02931:contig00170"
"contig00171","True","K02931","0.9305555555555556","K02931:contig00171"
"contig00172","True","K02931","0.9305555555555556","K02931:contig00172"
"contig00173","True","K02931","0.9305555555555556","K02931:contig00173"
"contig00174","True","K02931","0.9305555555555556","K02931:contig00174"
"contig00175","True","K02931","0.9305555555555556","K02931:contig00175"
"contig00176","True","K02931","0.9305555555555556","K02931:contig00176"
"contig00177","True","K02931","0.9305555555555556","K02931:contig00177"
"contig00178","True","K02931","0.9305555555555556","K02931:contig00178"
"contig00179","True","K02931","0.9305555555555556","K02931:contig00179"
"contig00180","True","K02931","0.9305555555555556","K02931:contig00180"
"contig00181","True","K02931","0.9305555555555556","K02931:contig00181"
"contig00182","True","K02931","0.9305555555555556","K02931:contig00182"
"contig00183","True","K02931","0.9305555555555556","K02931:contig00183"
"contig00184","True","K02931","0.9305555555555556","K02931:contig00184"
"contig00185","True","K02931","0.9305555555555556","K02931:contig00185"
"contig00186","True","K02931","0.9305555555555556","K02931:contig00186"
"contig00187","True","K02931","0.9305555555555556","K02931:contig00187"
"contig00188","True","K02931","0.9305555555555556","K02931:contig00188"
"contig00189","True","K02931","0.9305555555555556","K02931:contig00189"
"contig00190","True","K02931","0.9305555555555556","K02931:contig00190"
"contig00191","True","K02931","0.9305555555555556","K02931:contig00191"
"contig00192","True","K02931","0.9305555555555556","K02931:contig00192"
"contig00193","True","K02931","0.9305555555555556","K02931:contig00193"
"contig00194","True","K02931","0.9305555555555556","K02931:contig00194"
"contig00195","True","K02931","0.9305555555555556","K02931:contig00195"
"contig00196","True","K02931","0.8472222222222222","K02931:contig00196"
"contig00197","True","K02931","0.9305555555555556","K02931:contig00197"
"contig00198","True","K02931","0.9305555555555556","K02931:contig00198"
"contig00199","True","K02931","0.9305555555555556","K02931:contig00199"
"contig00200","True","K02931","0.8472222222222222","K02931:contig00200"
"contig00201","True","K02931","0.9305555555555556","K02931:contig00201"
"contig00202","True","K02931","0.9305555555555556","K02931:contig00202"
"contig00203","True","K02931","0.9305555555555556","K02931:contig00203"
"contig00204","True","K02931","0.9305555555555556","K02931:contig00204"
"contig00205","True","K02931","0.9305555555555556","K02931:contig00205"
"contig00206","True","K02931","0.9305555555555556","K02931:contig00206"
"contig00207","True","K02931","0.9305555555555556","K02931:contig00207"
"contig00208","True","K02931","0.9305555555555556","K02931:contig00208"
"contig00209","True","K02931","0.9305555555555556","K02931:contig00209"
"contig00210","True","K02931","0.9305555555555556","K02931:contig00210"
"contig00211","True","K02931","0.9305555555555556","K02931:contig00211"
"contig00212","True","K02931","0.9305555555555556","K02931:contig00212"
"contig00213","True","K02931","0.9305555555555556","K02931:contig00213"
"contig00214","True","K02931","0.9305555555555556","K02931:contig00214"
"contig00215","True","K02931","0.9305555555555556","K02931:contig00215"
"contig00216","True","K02931","0.9305555555555556","K02931:contig00216"
"contig00217","True","K02931","0.9305555555555556","K02931:contig00217"
"contig00218","True","K02931","0.9305555555555556","K02931:contig00218"
"contig00219","True","K02931","0.9305555555555556","K02931:contig00219"
"contig00220","True","K02931","0.9305555555555556","K02931:contig00220"
"contig00221","True","K02931","0.9305555555555556","K02931:contig00221"
"contig00222","True","K02931","0.9305555555555556","K02931:contig00222"
"contig00223","True","K02931","0.9166666666666666","K02931:contig00223"
"contig00224","True","K02931","0.9305555555555556","K02931:contig00224"
"contig00225","True","K02931","0.9305555555555556","K02931:contig00225"
"contig00226","True","K02931","0.9305555555555556","K02931:contig00226"
"contig00227","True","K02931","0.9305555555555556","K02931:contig00227"
"contig00228","True","K02931","0.9305555555555556","K02931:contig00228"
"contig00229","True","K02931","0.9305555555555556","K02931:contig00229"
"contig00230","True","K02931","0.9305555555555556","K02931:contig00230"
"contig00231","True","K02931","0.9305555555555556","K02931:contig00231"
"contig00232","True","K02931","0.9305555555555556","K02931:contig00232"
"contig00233","True","K02931","0.8472222222222222","K02931:contig00233"
"contig00234","True","K02931","0.9305555555555556","K02931:contig00234"
"contig00235","True","K02931","0.9305555555555556","K02931:contig00235"
"contig00236","True","K02931","0.9305555555555556","K02931:contig00236"
"contig00237","True","K02931","0.9305555555555556","K02931:contig00237"
"contig00238","True","K02931","0.9305555555555556","K02931:contig00238"
"contig00239","True","K02931","0.9305555555555556","K02931:contig00239"
"contig00240","True","K02931","0.8472222222222222","K02931:contig00240"
"contig00241","True","K02931","0.9305555555555556","K02931:contig00241"
"contig00242","True","K02931","0.9305555555555556","K02931:contig00242"
